what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1481995342609
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1481995347155
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1481995352052
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1481995358686
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1481995376280
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481995383669
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481995391357
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1481995392584
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1481995401841
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1481995402953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1481995423192
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1481995427639
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1481995447498
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1481995486061
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1481995486256
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1481995487733
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1481995504943
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1481995507047
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1481995511842
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481995555883
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481995578401
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481995590394
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481995595586
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1481995596657
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481995605655
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481995616011
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1481995616057
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481995668433
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481995675863
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481995700870
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481995701152
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481995702924
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481995703176
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481995703803
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481995706594
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481995707142
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481995718775
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1481995725508
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481995726235
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481995839688
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1481995841288
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481995842353
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481995967149
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481995976313
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481996026480
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1481996051907
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481996052828
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481996124092
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1481996152780
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1481996159660
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1481996183492
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1481996188076
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1481996191773
